State,District,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,hospital_count,early life visibility gap,AAE,AAE_log,Average_annual_engagement_normalized,Follow_Through_Failure,district_lat,district_lon,district_location,average_nearest_5_hospitals,Unnamed: 19,District area,Unnamed: 22,hospital_count.1,clinical_overhead_index,clinical_overhead_index_log,clinical_overhead_index_log_normalized,clinical_overhead_index_log_scaled_100,engagement_gap,Vaccination gap
Telangana,Adilabad,3654,748,4,57131,75190,9009,66292,45,0.169922762380736,76.27636849132176,4.3473881972282005,0.6368938251264062,0.1362090080283031,19.6765668,78.53208409999999,"(19.6765668, 78.53208409999999)",1.285657447660001,,4153,,45,406624.84444444446,12.915648740489006,0.7561238798478505,75.61238798478504,0.36310617487359376,0.20331230998421848
Telangana,Bhadradri Kothagudem,2490,682,39,11882,9721,5559,28170,55,0.2150063051702395,17.396778916544655,2.9121755904069024,0.4266346981381944,0.3187134502923976,17.73309,80.7214417,"(17.73309, 80.7214417)",10.608808997708328,,7483,,55,436871.14545454545,12.98739585793924,0.7621270777968441,76.21270777968441,0.5733653018618057,0.33995987829144747
Telangana,Hanumakonda,916,109,5,1831,7186,1914,17061,70,0.1063414634146341,16.645454545454545,2.870478217376594,0.4205260190411844,0.5109450080085425,18.0072341,79.55839209999999,"(18.0072341, 79.55839209999999)",0.7586383050988564,,2940,,70,43260.0,10.675006815282412,0.5686457275839784,56.864572758397834,0.5794739809588156,0.3157695472759029
Telangana,Hyderabad,23552,6608,670,156784,177501,36317,216346,320,0.2190981432360742,23.722802239370555,3.20772598536266,0.4699329298629358,0.1880715891083468,17.406498,78.47724389999999,"(17.406498, 78.47724389999999)",1.3872762911595933,,217,,320,20906.59375,9.947867709282457,0.5078048165494738,50.78048165494739,0.5300670701370642,0.27953159681240725
Telangana,Jagitial,1488,98,9,6634,4111,1965,14334,50,0.0617906683480453,67.01010101010101,4.219656238410691,0.6181810504323864,0.2284883720930232,18.7894881,78.91204590000001,"(18.7894881, 78.91204590000001)",1.453610759374722,,2851,,50,90946.9,11.418042094070023,0.6308166972364043,63.08166972364043,0.38181894956761364,0.17534019756526775
Telangana,Jangaon,958,145,0,4079,3480,1654,16048,45,0.1314596554850408,27.938356164383563,3.3651679180829377,0.4929982256719101,0.288454830833624,17.7226509,79.1517868,"(17.7226509, 79.1517868)",0.9284539815169448,,1510,,45,37011.77777777778,10.519018477353729,0.5555939297752386,55.559392977523856,0.5070017743280899,0.2678921134853156
Telangana,Jayashankar Bhupalpally,670,173,4,2077,2491,1380,14881,35,0.2052194543297746,11.936781609195402,2.560074541692204,0.3750517767211695,0.3990746096009254,18.4292622,79.8634855,"(18.4292622, 79.8634855)",1.375345858153896,,3507,,35,84869.4,11.348880666043225,0.62502984812476,62.502984812476,0.6249482232788305,0.3712834189006334
Telangana,Jogulamba Gadwal,1543,299,2,6006,5324,6843,26733,40,0.1623235613463626,20.02,3.045474365448805,0.4461630132712276,0.5325291828793774,16.090818,77.8367282,"(16.090818, 77.8367282)",5.422614834836351,,3023,,40,139360.3,11.84482512040103,0.6665263268269259,66.6526326826926,0.5538369867287725,0.3631078546125801
Telangana,Kamareddy,1862,144,2,7963,7278,3541,20904,60,0.0717846460618145,54.91724137931035,4.023872765151316,0.5894987061089146,0.3077792264232942,18.3204832,78.3369523,"(18.3204832, 78.3369523)",0.4789605941904732,,3652,,60,122220.26666666666,11.71358834222,0.655545532258345,65.5545532258345,0.41050129389108536,0.20854276744509825
Telangana,Karimnagar,5738,804,7,73294,81406,10442,79035,85,0.1228981962702537,91.04844720496894,4.5223150384979,0.6625206658866979,0.1246999534256063,18.4385553,79.1288412,"(18.4385553, 79.1288412)",0.4493190958629614,,2128,,85,163956.14117647058,12.007360338362766,0.680125912730623,68.0125912730623,0.3374793341133021,0.17293636569493595
Telangana,Khammam,3669,1343,9,59987,43141,12800,73376,90,0.2679569034317638,44.633184523809526,3.820635182637986,0.5597243322862854,0.1758531626092213,17.2472528,80.1514447,"(17.2472528, 80.1514447)",0.0574794134147856,,4382,,90,244466.9111111111,12.40683933638462,0.7135509698871583,71.35509698871583,0.4402756677137146,0.27477672269302383
Telangana,Komaram Bheem,917,189,0,4930,4747,3729,23729,30,0.1708860759493671,25.94736842105263,3.2938856458730674,0.4825553489487338,0.4306004618937644,19.3576167,79.4703885,"(19.3576167, 79.4703885)",1.531835268551565,,4171,,30,153770.86666666667,11.943225397778365,0.6747596379943291,67.47596379943292,0.5174446510512662,0.33641990988455994
Telangana,Mahabubabad,1249,253,1,5922,4258,2613,20797,40,0.1684420772303595,23.31496062992126,3.191091824686076,0.4674960197595704,0.3061152764761012,17.5980196,79.99168310000002,"(17.5980196, 79.99168310000002)",4.495542113739484,,2824,,40,106111.8,11.572257958230352,0.6437201892836171,64.37201892836171,0.5325039802404297,0.30168437441604945
Telangana,Mahabubnagar,9286,3106,16,108534,115226,24580,94637,75,0.2506455777921239,34.93208883167042,3.5816307355800463,0.5247101008435987,0.1846523682530143,16.7488379,78.00351719999999,"(16.7488379, 78.00351719999999)",0.9894812533751466,,4432,,75,733230.08,13.505216183574644,0.8054539462101675,80.54539462101675,0.4752898991564013,0.28019335911605864
Telangana,Mancherial,924,169,1,7258,5151,3062,24061,55,0.1546203110704482,42.694117647058825,3.777213485422336,0.5533630391193238,0.2966766786164131,18.8713826,79.4443099,"(18.8713826, 79.4443099)",2.588248787024761,,4009,,55,79742.65454545454,11.286572450653328,0.6198164184550102,61.981641845501024,0.44663696088067617,0.27363283093190394
Telangana,Medak,7334,1608,8,72742,76369,10640,57292,50,0.179825542384254,45.2094468614046,3.8331842547045945,0.561562775541798,0.127603948046964,18.0462192,78.2631756,"(18.0462192, 78.2631756)",0.3862751581263558,,2948,,50,527692.0,13.176269954193023,0.7779304804636502,77.79304804636502,0.438437224458202,0.21587762761763765
Telangana,Medchal Malkajgiri,3919,1254,138,17756,17843,14296,72983,140,0.2424125265803208,14.14820717131474,2.7178821864257423,0.3981706494624198,0.4460112937946526,17.6323358,78.48048279999999,"(17.6323358, 78.48048279999999)",1.08399239469163,,3858,,140,146355.98571428572,11.893804023910716,0.6706244713035628,67.06244713035629,0.6018293505375802,0.4022148423280208
Telangana,Mulugu,700,233,4,2353,3034,1318,10380,30,0.2497320471596998,10.055555555555555,2.402933066828328,0.3520304980886634,0.3589324618736383,18.2788168,80.365865,"(18.2788168, 80.365865)",6.227198687177575,,1603,,30,50067.03333333333,10.821138026208924,0.5808727635527259,58.087276355272586,0.6479695019113366,0.387270004097002
Telangana,Nagarkurnool,1077,282,2,7210,5244,2811,17359,45,0.2075055187637968,25.47703180212014,3.276277632721073,0.4799757691319601,0.2804829375374176,16.4854864,78.3172586,"(16.4854864, 78.3172586)",1.9961659152845976,,6545,,45,197949.88888888888,12.195774242995975,0.6958908104164494,69.58908104164495,0.5200242308680398,0.3116400220291171
Telangana,Nalgonda,6356,1462,10,85761,84881,12476,94809,80,0.1870043489383474,58.61995898838004,4.087990400366094,0.5988919611156874,0.1269976994645656,17.0577054,79.26836229999999,"(17.0577054, 79.26836229999999)",0.6014488285516236,,4787,,80,468407.95,13.057097018123493,0.7679590871754898,76.79590871754898,0.40110803888431257,0.21198394764519654
Telangana,Narayanpet,1082,224,4,2929,3358,2346,14386,35,0.1715160796324655,13.017777777777775,2.640326365318564,0.3868086957272407,0.4446550416982562,16.7440522,77.49544159999999,"(16.7440522, 77.49544159999999)",1.487401347945304,,2628,,35,98362.28571428571,11.4964229007568,0.6373749467475277,63.73749467475277,0.6131913042727593,0.3602809920456375
Telangana,Nirmal,1292,106,3,6240,7084,4519,29327,45,0.0758226037195994,58.3177570093458,4.082908704844564,0.5981474910219198,0.4199814126394052,19.0964117,78.342975,"(19.0964117, 78.342975)",0.9989075255117764,,3702,,45,115255.6,11.654916226030494,0.6506363409195257,65.06363409195257,0.4018525089780802,0.23390085860291385
Telangana,Nizamabad,6438,654,9,66566,61609,11808,60708,95,0.0922165820642978,101.62748091603054,4.631105742058034,0.6784585403495268,0.1506602870813397,18.6725047,78.09408669999999,"(18.6725047, 78.09408669999999)",0.0004862524613186,,2826,,95,211236.06315789474,12.26073630385495,0.7013262916506815,70.13262916506815,0.3215414596504732,0.16469544840640488
Telangana,Peddapalli,513,72,3,2370,4057,919,9008,55,0.123076923076923,32.465753424657535,3.510522630109349,0.5142927396059712,0.2793313069908814,18.6151461,79.3826826,"(18.6151461, 79.3826826)",0.0075950056230663,,2006,,55,21445.963636363635,9.973338358921968,0.5099359872098352,50.99359872098353,0.4857072603940288,0.255597702880664
Telangana,Rajanna Sircilla,834,51,3,4367,3718,1426,9739,45,0.0576271186440677,83.98076923076923,4.442424986549312,0.6508167465524355,0.2461166724197445,18.38895,78.8092392,"(18.38895, 78.8092392)",1.040957073313276,,2199,,45,43393.6,10.678090288384059,0.5689037267908792,56.89037267908792,0.3491832534475645,0.17045396803587606
Telangana,Rangareddy,15531,4258,176,137381,169758,36002,189839,160,0.2151700439638183,32.25663301244423,3.5042542363026263,0.5133744178164636,0.2076431504637106,17.1999602,78.5505481,"(17.1999602, 78.5505481)",5.469989992878331,,5029,,160,627524.90625,13.349540233996438,0.7924282864425298,79.24282864425298,0.48662558218353635,0.2791031800764696
Telangana,Sangareddy,2224,468,11,14012,8067,6437,30851,90,0.1738484398216939,29.87633262260128,3.429989955882323,0.5024946758929558,0.3147677261613691,17.6075232,78.0798191,"(17.6075232, 78.0798191)",1.690528504549351,,4792,,90,143919.73333333334,11.877017964034817,0.6692199543863699,66.921995438637,0.4975053241070442,0.30082891385802035
Telangana,Siddipet,1701,174,1,10041,6168,4466,31495,70,0.0928,57.37714285714286,4.066924423788861,0.5958057885004029,0.3078301626688723,18.1017996,78.8519601,"(18.1017996, 78.8519601)",0.0169297611932915,,3851,,70,103206.8,11.544499710568818,0.6413976115780394,64.13976115780395,0.4041942114995971,0.22602149640508135
Telangana,Suryapet,1743,297,2,9015,11078,4565,41224,75,0.1455882352941176,30.251677852349,3.442073066016253,0.5042648555694634,0.3361313599882188,17.1350091,79.62879149999999,"(17.1350091, 79.62879149999999)",1.2868431253154538,,3520,,75,95837.86666666667,11.470423588015027,0.6351995419860067,63.51995419860067,0.49573514443053657,0.2894865170364579
Telangana,Vikarabad,2085,506,2,7987,6236,8873,51676,60,0.1952913932844461,15.7534516765286,2.8186043072820333,0.412926473860137,0.526243995018089,17.3364555,77.9048268,"(17.3364555, 77.9048268)",0.4127592868345049,,3386,,60,146331.63333333333,11.89363761977867,0.6706105479993283,67.06105479993283,0.587073526139863,0.39221203679260486
Telangana,Wanaparthy,1266,401,0,4693,5281,4167,21013,40,0.2405518896220756,11.67412935323383,2.539562857037804,0.3720468080579946,0.4702629500056427,16.3623208,78.0621475,"(16.3623208, 78.0621475)",0.1261793959464294,,2383,,40,99311.525,11.506026975009688,0.6381785352526256,63.81785352526256,0.6279531919420054,0.41415121171197256
Telangana,Warangal,3320,691,0,68051,75317,9081,54786,110,0.1722762403390675,98.33959537572254,4.598544236545507,0.6736882688998848,0.1177317101629652,17.9692624,79.59263039999999,"(17.9692624, 79.59263039999999)",0.4199904070482144,,2175,,110,79308.40909090909,11.28111205242433,0.6193595380587804,61.93595380587804,0.32631173110011524,0.18775168431368364
Telangana,Warangal Rural,660,70,2,3736,3433,1082,16618,55,0.0958904109589041,52.61971830985915,3.981916879341182,0.5833521548031858,0.2245279103548454,17.9157853,79.6951103,"(17.9157853, 79.6951103)",4.870096879836399,,2175,,55,28947.272727272728,10.273265817223686,0.5350314052072562,53.50314052072562,0.4166478451968142,0.2077805467939068
Telangana,Warangal Urban,591,73,6,4647,3947,1832,13867,120,0.1099397590361446,62.7972972972973,4.155710827342117,0.6088130263206425,0.282716049382716,17.9157853,79.6951103,"(17.9157853, 79.6951103)",4.870096879836399,,1200,,120,6700.0,8.81001204797317,0.41259858367244584,41.25985836724458,0.3911869736793575,0.22994812689676986
Telangana,Yadadri Bhuvanagiri,1380,205,1,6847,5827,3489,36383,65,0.1293375394321766,33.237864077669904,3.5333321684185983,0.51763434459823,0.337525394214956,17.4532756,78.9288242,"(17.4532756, 78.9288242)",4.527215050388123,,3409,,65,83179.6,11.328769426543309,0.623347108023022,62.3347108023022,0.48236565540177,0.2761441254293238
Tripura,Dhalai,805,611,36,21140,14475,1348,14469,25,0.431497175141243,34.54248366013072,3.5707287037999804,0.5231129495410113,0.0599404153141535,23.8466982,91.9099238,"(23.8466982, 91.9099238)",4.650908268643156,,2400,,25,139392.0,11.8450525608397,0.6665453571381561,66.6545357138156,0.4768870504589887,0.23104916930013972
Tripura,Gomati,464,204,11,11757,2945,1461,8300,35,0.3053892215568862,57.35121951219512,4.066480258466094,0.5957407181320411,0.1105227324305923,23.5166711,91.637215,"(23.5166711, 91.63721500000001)",1.6816108207926252,,1522,,35,29526.8,10.29308747145471,0.5366899152387969,53.6689915238797,0.4042592818679589,0.2389581090075213
Tripura,Khowai,196,99,44,7029,2137,514,2997,30,0.3355932203389831,70.29,4.266756065129537,0.6250811908019266,0.0681336161187698,24.0688744,91.6037913,"(24.0688744, 91.6037913)",1.5193035803435442,,1379,,30,15582.7,9.653980775183676,0.4832148190315734,48.321481903157334,0.3749188091980734,0.20466203225994103
Tripura,North Tripura,1046,416,26,23177,24321,1058,13873,40,0.2845417236662106,55.58033573141487,4.035661499602987,0.5912257596495004,0.0436540683281069,24.0797139,92.2630393,"(24.0797139, 92.2630393)",4.6803638212249625,,2515,,40,93558.0,11.446347532312648,0.6331850592674135,63.31850592674135,0.4087742403504996,0.17187711975142989
Tripura,Sepahijala,1121,577,30,13756,5869,1094,14231,45,0.339811542991755,23.79930795847751,3.210815747881487,0.4703855811054917,0.0736650730590532,23.6148176,91.3276422,"(23.6148176, 91.3276422)",2.0088688520769287,,1043,,45,40051.2,10.597938882323664,0.5621973283518834,56.21973283518834,0.5296144188945082,0.2366754349119057
Tripura,South Tripura,1348,804,6,22883,34673,2536,28143,38,0.3736059479553903,28.42608695652174,3.381881592362864,0.495446784544763,0.0997639653815893,23.2317493,91.5596117,"(23.2317493, 91.55961169999999)",2.468913674289637,,2152,,38,122210.94736842105,11.713512089912907,0.655539152103855,65.55391521038551,0.504553215455237,0.2659284614857469
Tripura,Unakoti,433,179,27,11699,4034,499,3144,32,0.2924836601307189,64.99444444444444,4.189570563399329,0.6137734889793481,0.0409049922124764,24.1780881,92.027319,"(24.1780881, 92.02731899999999)",2.019571868337911,,686,,32,13698.5625,9.525119176999736,0.47243275963443565,47.243275963443566,0.38622651102065186,0.16656100579040772
Tripura,West Tripura,1963,764,75,36094,56166,3281,41065,70,0.2801613494682802,47.18169934640523,3.874979267349392,0.5676857588749917,0.0833248679398618,23.8330284,91.2696773,"(23.8330284, 91.2696773)",1.1635905103180595,,942,,70,37706.91428571429,10.537625279407333,0.5571507911502339,55.71507911502339,0.43231424112500827,0.21610300149844583
Uttar Pradesh,Agra,16314,12691,905,152308,82740,18477,157476,140,0.4375452508188243,12.000315159155374,2.5649736001796315,0.3757694904283478,0.1081880247795486,27.1766701,78.00807449999999,"(27.1766701, 78.00807449999999)",0.2867705757623736,,4027,,140,860339.7857142857,13.66508385219693,0.8188303339242711,81.88303339242711,0.6242305095716523,0.30915935017418134
Uttar Pradesh,Aligarh,13830,11776,586,144160,55340,15788,170674,120,0.4598922127626338,12.240808355268744,2.58330360266846,0.3784548419244783,0.0987064626849808,27.8973944,78.0880129,"(27.8973944, 78.0880129)",0.7346609016785473,,3747,,120,817845.2,13.614429578347089,0.8145920084877958,81.45920084877957,0.6215451580755217,0.30443280132067324
Uttar Pradesh,Ambedkar Nagar,3856,4096,50,53320,33900,8036,67720,70,0.5150905432595574,13.014400781059312,2.640085428159312,0.3867733983528151,0.1309712013299216,26.3745075,82.6915429,"(26.3745075, 82.6915429)",1.899089376155826,,2350,,70,268638.5714285714,12.501125876972734,0.7214400780101273,72.14400780101273,0.6132266016471849,0.3458545216518086
Uttar Pradesh,Amethi,3890,3251,56,57942,35329,7282,68998,65,0.4552583671754656,17.817343173431734,2.934778953810872,0.4299460984378628,0.1116443081640475,26.1540538,81.814238,"(26.1540538, 81.814238)",1.9953649099490924,,2329,,65,257874.04615384617,12.460230429351128,0.7180182894280915,71.80182894280915,0.5700539015621372,0.30714030784234464
Uttar Pradesh,Amroha,5666,2499,61,64922,27927,7283,83624,75,0.306062461726883,25.9688,3.294680642279665,0.4826718161882324,0.1008641941112926,28.9051778,78.46731799999999,"(28.9051778, 78.46731799999999)",0.5862173471301395,,2321,,75,254567.28,12.44732436975539,0.7169384184416585,71.69384184416585,0.5173281838117676,0.2518282281031293
Uttar Pradesh,Auraiya,2169,1547,17,43639,19543,5621,46178,55,0.4163078579117331,28.1905684754522,3.373845659683315,0.4942695177191321,0.1141064939810397,26.4605377,79.5112528,"(26.4605377, 79.5112528)",0.7667161584262183,,2015,,55,136763.54545454544,11.82601607992616,0.6649525438344651,66.49525438344651,0.5057304822808679,0.28854576218271744
Uttar Pradesh,Ayodhya,5079,3505,35,68854,33453,8545,76711,85,0.4083178005591799,19.638904734740446,3.027177874028052,0.4434825711577799,0.1104005167958656,26.7921605,82.1997954,"(26.7921605, 82.1997954)",1.337306724927475,,2522,,85,255730.8,12.451884518036293,0.717319973461287,71.7319973461287,0.5565174288422201,0.2927404458264128
Uttar Pradesh,Azamgarh,6717,13577,279,95316,78082,17812,141977,110,0.669015472553464,7.019885108263368,2.081924096122864,0.3050025765005141,0.1574485764039282,26.0739138,83.18594949999999,"(26.0739138, 83.18594949999999)",1.083561001476751,,4234,,110,791873.4727272728,13.582158164203836,0.8118918068061007,81.18918068061008,0.6949974234994859,0.41833034133250196
Uttar Pradesh,Baghpat,3482,3204,154,37738,20299,5210,49708,60,0.4792102901585402,11.774726989079564,2.547468765143569,0.373205026240072,0.1213066660457752,28.9427827,77.22760699999999,"(28.9427827, 77.22760699999999)",1.9446027835633093,,1321,,60,150594.0,11.922349393265572,0.6730129087607637,67.30129087607637,0.626794973759928,0.3315218081517467
Uttar Pradesh,Bahraich,14674,22360,2304,131149,49929,10401,119296,75,0.6037695090997461,5.865077590447655,1.9264473414791008,0.2822251799371155,0.0734788168222054,27.5705152,81.59766719999999,"(27.5705152, 81.59766719999999)",2.498971185990009,,5743,,75,3012241.7866666666,14.918195471116432,0.9236802201343386,92.36802201343386,0.7177748200628845,0.31696198901031675
Uttar Pradesh,Ballia,4079,5860,37,77756,55249,12808,92140,95,0.589596538887212,13.266678041289882,2.6579266112059976,0.3893871376371581,0.1414232871418318,28.2006882,79.3651914,"(28.2006882, 79.3651914)",485.7253320225565,,2981,,95,313036.3789473684,12.654077883949192,0.7342378210722427,73.42378210722427,0.610612862362842,0.37063571569711745
Uttar Pradesh,Balrampur,4181,7907,236,66623,35489,5318,72758,60,0.654119788219722,8.424759736975215,2.243340240911025,0.3286500957068357,0.0739206583080815,27.4307473,82.1805203,"(27.4307473, 82.1805203)",1.1715230356222566,,3349,,60,1683848.3,14.336592980468838,0.8750165942903192,87.50165942903192,0.6713499042931643,0.3009041516365058
Uttar Pradesh,Banda,4825,5563,203,58396,34095,5285,64150,70,0.5355217558721601,10.495327102803738,2.441940613904557,0.3577451167836348,0.082990483967212,25.4762689,80.3395498,"(25.4762689, 80.3395498)",1.3896101625282964,,4413,,70,667686.9,13.411576127770719,0.7976189305200156,79.76189305200157,0.6422548832163653,0.30561238050204076
Uttar Pradesh,Barabanki,7177,4140,144,115212,54254,8890,106037,100,0.3658213307413626,27.822265153344603,3.3611481840596693,0.4924093332928715,0.0716340459134751,26.9268042,81.1833809,"(26.9268042, 81.1833809)",1.4978731688668967,,4076,,100,467150.36,13.054408595487335,0.7677341424832294,76.77341424832294,0.5075906667071285,0.2369376325358991
Uttar Pradesh,Bareilly,17187,10017,607,166397,68411,21442,220300,150,0.3682179091310101,16.609802355759633,2.8684556990356844,0.4202297194276943,0.1141503407155025,28.3670355,79.4304381,"(28.3670355, 79.4304381)",0.7137361794447031,,4120,,150,763875.4666666667,13.546161362230283,0.8088798958686634,80.88798958686634,0.5797702805723057,0.2899207879666201
Uttar Pradesh,Basti,4823,5216,80,69272,39929,8964,75846,90,0.51957366271541,13.27812919302281,2.658728939437064,0.3895046789913938,0.1145749453583342,26.8139844,82.7629893,"(26.8139844, 82.7629893)",1.2254911314984491,,2688,,90,302220.8,12.618916463876161,0.7312958078964167,73.12958078964166,0.6104953210086062,0.3312376608150183
Uttar Pradesh,Bhadohi,265,277,4,3621,2919,1463,10317,65,0.5110701107011071,13.025179856115107,2.6408542752919604,0.3868860347149331,0.287708947885939,25.3804531,82.56769810000002,"(25.3804531, 82.56769810000002)",1.65244836986402,,1022,,65,8584.8,9.057864954779218,0.43333683929396516,43.333683929396514,0.6131139652850669,0.4483925139223699
Uttar Pradesh,Bijnor,12935,3843,73,143040,74008,17345,209514,85,0.2290499463583264,37.21123829344433,3.643129668508789,0.5337197150894927,0.1081453493447058,29.3731673,78.1350904,"(29.3731673, 78.1350904)",1.0506700638886188,,4561,,85,904204.8352941177,13.714812307365412,0.8229911946066688,82.29911946066689,0.4662802849105073,0.2260450659531528
Uttar Pradesh,Budaun,7773,7407,349,77268,33050,14396,156943,90,0.4879446640316205,10.430345572354211,2.436271711151456,0.3569146206340168,0.1570501281841488,28.0311101,79.1271229,"(28.0311101, 79.1271229)",0.7283090327984231,,5168,,90,891709.6888888889,13.700897019141951,0.8218268798203545,82.18268798203545,0.6430853793659832,0.3666281731041544
Uttar Pradesh,Bulandshahr,9270,7591,209,133979,46853,18719,156701,100,0.4502105450447778,17.647391991570075,2.925706296717259,0.4286169511387798,0.1225875742473755,28.406963,77.8498292,"(28.406963, 77.8498292)",1.4803508096255125,,4353,,100,743057.1,13.518529517143381,0.8065678944719852,80.65678944719852,0.5713830488612202,0.3159340892986663
Uttar Pradesh,Chandauli,4405,4986,175,61634,28911,10054,83550,60,0.5309338728569908,12.35893322638861,2.5921853165962467,0.3797560159858959,0.1402446679406882,25.2604696,83.264538,"(25.2604696, 83.264538)",0.7237297019929503,,2485,,60,396191.8333333333,12.889656324575501,0.7539490521551622,75.39490521551622,0.6202439840141041,0.358781287677232
Uttar Pradesh,Chitrakoot,2951,2436,14,42495,20237,3931,40615,50,0.4521997401150919,17.43742306114075,2.914382461136254,0.4269580054382584,0.0846705580804273,25.1788154,80.86545339999999,"(25.1788154, 80.86545339999999)",2.122722299692531,,3216,,50,347392.32,12.75821290404929,0.7429509674856427,74.29509674856428,0.5730419945617415,0.27995166846856867
Uttar Pradesh,Deoria,4700,5443,114,78834,59779,12422,96829,80,0.5366262447007788,14.4808963997061,2.739606773442796,0.4013533087274482,0.1361210646854488,26.5024286,83.7791283,"(26.5024286, 83.7791283)",1.1859107484300322,,2535,,80,325018.6875,12.691641036400243,0.7373807911003876,73.73807911003875,0.5986466912725519,0.35230808589860924
Uttar Pradesh,Etah,6760,4345,159,63551,23878,6180,55711,70,0.3912651958577218,14.62287160607455,2.748735969132829,0.4026907389498193,0.0886250215109275,27.5625106,78.6654148,"(27.5625106, 78.6654148)",0.3018043618978286,,4446,,70,715424.9142857143,13.480633328642353,0.8033970587761561,80.33970587761561,0.5973092610501807,0.2746263932936157
Uttar Pradesh,Etawah,4173,2865,116,51467,27628,6640,55440,75,0.407075873827792,17.95778087927425,2.9422144477445284,0.4310354007863694,0.1142699800371721,26.7829103,79.027659,"(26.7829103, 79.027659)",1.6256918356841896,,2311,,75,220438.58666666667,12.30337895295761,0.7048942714208832,70.48942714208832,0.5689645992136305,0.2980100568343658
Uttar Pradesh,Farrukhabad,2844,2944,82,55262,21934,6288,63850,70,0.5086385625431928,18.764685908319183,2.983896805315484,0.4371418801135614,0.1021591850660428,27.3825853,79.5840195,"(27.3825853, 79.5840195)",1.3958407066537322,,2274,,70,190691.14285714287,12.158415589151568,0.6927649511191549,69.2764951119155,0.5628581198864386,0.30810249336094947
Uttar Pradesh,Fatehpur,6526,5582,225,71340,46574,9425,97695,80,0.4610175090849026,12.77807630306287,2.6230786551918768,0.3842819004241987,0.116695143996236,25.9209503,80.7996035,"(25.9209503, 80.7996035)",2.437118793483364,,4152,,80,640082.7,13.369354228034732,0.7940861555332923,79.40861555332923,0.6157180995758014,0.3211569869599006
Uttar Pradesh,Firozabad,7250,4926,124,81603,32164,11620,127581,85,0.4045663600525624,16.562411203572154,2.865760891056821,0.4198349291573583,0.1246460139019994,27.1591961,78.3957331,"(27.1591961, 78.3957331)",1.035374904540531,,2362,,85,341795.29411764705,12.741970207351038,0.7415919146488132,74.15919146488133,0.5801650708426417,0.30813420714411427
Uttar Pradesh,Gautam Buddha Nagar,9002,9318,637,49113,40328,15292,138699,180,0.5086244541484717,5.270200665307437,1.8358083581689848,0.2689465385627946,0.2374312952209421,28.3586298,77.5498685,"(28.3586298, 77.5498685)",1.3091250911678876,,1442,,180,151866.63333333333,11.930764587099457,0.6737170217085626,67.37170217085627,0.7310534614372054,0.44527479468920295
Uttar Pradesh,Ghaziabad,11984,10693,393,103385,88637,20582,219179,200,0.4715350354985227,9.667570600336637,2.367208354322625,0.3467968157564059,0.1660267165720186,28.6691565,77.45375779999999,"(28.6691565, 77.45375779999999)",1.5552438879694923,,2594,,200,299217.9,12.608930691536615,0.7304602820919208,73.04602820919209,0.6532031842435941,0.3711761644759606
Uttar Pradesh,Ghazipur,4323,6894,71,91279,54413,16498,111342,85,0.6146028349826157,13.238433647570703,2.655944903274393,0.3890968167622826,0.153073911187812,25.5877901,83.5783078,"(25.5877901, 83.5783078)",0.5188625363061679,,3377,,85,448465.6,13.013589487250847,0.7643187413416435,76.43187413416435,0.6109031832377174,0.38591297051835916
Uttar Pradesh,Gonda,7445,7494,328,99643,52432,10986,114930,80,0.5016400026775554,13.2945963975984,2.6598815915595617,0.3896735429129102,0.099303986260508,27.1339874,81.96189790000001,"(27.1339874, 81.96189790000001)",1.268884585320114,,4438,,80,846936.825,13.649382564800513,0.8175165816838401,81.75165816838401,0.6103264570870899,0.31210951835076484
Uttar Pradesh,Gorakhpur,7454,12090,425,81386,96778,18079,140786,130,0.6186041751944331,6.731122322388553,2.045254042537388,0.2996304013838464,0.1817606016126113,26.7605545,83.3731675,"(26.7605545, 83.3731675)",1.1968874938788123,,3321,,130,510131.1461538462,13.142425081242864,0.7750986249257708,77.50986249257707,0.7003695986161536,0.4286274312371274
Uttar Pradesh,Hamirpur,2040,1398,27,36831,17856,2986,39454,55,0.406631762652705,26.32666190135811,3.3078628520249773,0.4846030143254641,0.0749912100055251,25.9548043,80.15262709999999,"(25.9548043, 80.15262709999999)",1.174493111229862,,4022,,55,97174.0207253886,11.48426896899942,0.6363580075199871,63.63580075199871,0.515396985674536,0.09530662576938867
Uttar Pradesh,Hapur,4450,2771,41,39349,17406,4518,39764,70,0.3837418640077551,14.195165945165945,2.7209773473466967,0.3986240915726932,0.1029907905534786,28.73057979999999,77.7758825,"(28.73057979999999, 77.7758825)",2.1015375223816166,,660,,70,68470.28571428571,11.134169749714268,0.6070646367219945,60.70646367219945,0.6013759084273068,0.28751545827606717
Uttar Pradesh,Hardoi,12591,12290,312,150577,54520,11832,132119,90,0.4939512077488847,12.250996664225855,2.584072769544928,0.3785675251291726,0.0728526568561049,27.3965071,80.1250479,"(27.3965071, 80.1250479)",1.3980792430500086,,5986,,90,1675614.4222222222,14.331691072012553,0.874606443641252,87.4606443641252,0.6214324748708274,0.2817352124974157
