State,District,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,hospital_count,early life visibility gap,AAE,AAE_log,Average_annual_engagement_normalized,Follow_Through_Failure,district_lat,district_lon,district_location,average_nearest_5_hospitals,,District area
Madhya Pradesh,Damoh,5081,938,47,74879,59604,7014,48440,45,0.15583984050506727,79.7433439829606,4.39127553124984,0.6433233342412038,0.0856473001685105,23.8323022,79.4386591,"(23.8323022, 79.4386591)",0.8588251671713574,,7306
Madhya Pradesh,Datia,3995,1805,43,27648,19386,5168,31277,40,0.3112068965517242,15.308970099667775,2.7917152693091767,0.4089872208025378,0.15747935521223755,25.6653168,78.4609182,"(25.6653168, 78.4609182)",0.0023237529647508613,,2691
Madhya Pradesh,Dewas,8393,1958,91,56452,63449,5450,41799,70,0.1891604675876727,28.816743236345076,3.395070089299366,0.49737890375760724,0.0880409673198391,22.9675929,76.0534454,"(22.9675929, 76.0534454)",2.9958876146454605,,7020
Madhya Pradesh,Dhar,8734,3553,425,77936,68455,12026,75429,65,0.28916741271262314,21.929093978615644,3.1324065835996686,0.4588986123097785,0.13367717839556262,22.5980549,75.3039628,"(22.5980549, 75.3039628)",1.4229358776914378,,8153
Madhya Pradesh,Dindori,2409,249,1,33514,27962,8508,38909,30,0.0936794582392777,134.056,4.905689507241364,0.7186851537991198,0.20246055731385193,22.9417931,81.07684549999999,"(22.9417931, 81.07684549999999)",3.596061469915084,,7470
Madhya Pradesh,Guna,7496,2249,66,80661,52225,5429,47524,55,0.23078501795792716,35.849333333333334,3.60683752711032,0.528402904234636,0.06306117944965212,24.6323648,77.3001762,"(24.6323648, 77.3001762)",1.7393535350115503,,6485
Madhya Pradesh,Gwalior,12110,5602,830,69790,57330,11375,70344,110,0.316282746160795,12.455827235409602,2.5994122639247443,0.38081476618698645,0.14014488825370228,26.2124007,78.1772053,"(26.2124007, 78.1772053)",1.9824029457993806,,5214
Madhya Pradesh,Harda,2236,490,18,21083,26858,1714,10547,40,0.17975055025678655,42.93890020366599,3.782800037140854,0.5541814708148285,0.07518203351171156,22.3466702,77.0889583,"(22.3466702, 77.0889583)",1.9836297796680682,,3334
Madhya Pradesh,Indore,16685,5009,609,108940,112684,23118,163569,220,0.2308933345625519,21.744510978043913,3.12432384059492,0.4577144877558474,0.17505811796242587,22.7195687,75.8577258,"(22.7195687, 75.8577258)",0.013453044734162502,,3898
Madhya Pradesh,Jabalpur,10653,1713,101,82138,76526,9313,82738,120,0.13852498786996603,47.921820303383896,3.8902235199260478,0.5699190469767834,0.10183484232165507,23.1685786,79.9338798,"(23.1685786, 79.9338798)",1.4127101201944725,,5211
Madhya Pradesh,Jhabua,6586,6570,332,50578,38148,3897,37565,35,0.4993919124353907,7.697154162227972,2.162995864359227,0.3168796176662282,0.07153608928702548,22.769666,74.5920921,"(22.769666, 74.5920921)",2.3743490644854037,,6782
Madhya Pradesh,Katni,8413,2410,118,53755,44697,8994,47948,60,0.22267393513813172,22.295727913728744,3.1482699924186286,0.46122260700817996,0.14333067729083665,23.8343441,80.38938139999999,"(23.8343441, 80.38938139999999)",1.1686846060760216,,4949
Madhya Pradesh,Khandwa,5545,2732,103,46662,52719,5249,22088,65,0.3300712818654101,17.073545554335894,2.8944492975505063,0.4240377903051605,0.10111342271536446,21.8314037,76.3497612,"(21.8314037, 76.3497612)",0.6916655246719781,,6206
Madhya Pradesh,Khargone,10488,4799,512,84011,95008,5605,37434,55,0.313926865964545,17.502291666666668,2.917894598286418,0.42747253470559254,0.06254393697624334,21.8257464,75.61840610000002,"(21.8257464, 75.61840610000002)",3.5388891227633246,,8030
Madhya Pradesh,Maihar,378,20,20,196,1325,195,3822,35,0.05025125628140703,9.333333333333334,2.3353749158170367,0.3421332063668241,0.49744897959183676,24.2657817,80.7624352,"(24.2657817, 80.7624352)",1.0679668274503986,,3857
Madhya Pradesh,Mandla,4645,261,5,34924,27323,10371,46610,40,0.05320016306563391,133.29770992366412,4.9000590514378946,0.7178602901404837,0.22896061462380785,22.5978545,80.3713531,"(22.5978545, 80.3713531)",0.785387591658793,,8771
Madhya Pradesh,Mandsaur,7444,808,24,46973,45487,10108,43947,60,0.09791565681047021,58.06304079110012,4.078605361463474,0.597517049777091,0.17707858869696227,24.0734356,75.0679018,"(24.0734356, 75.0679018)",2.484092512880681,,5521
Madhya Pradesh,Mauganj,379,58,1,83,978,169,3917,30,0.13272311212814647,1.4067796610169492,0.8782896136955411,0.12866972220056022,0.6679841897233202,24.6696723,81.8810227,"(24.6696723, 81.8810227)",1.4949024441060144,,2899
Madhya Pradesh,Morena,14064,7647,670,94466,51093,15081,95336,70,0.35221776979411357,12.351725941422593,2.5916456604914946,0.3796769561860309,0.13766568079745864,26.4947172,77.9940222,"(26.4947172, 77.9940222)",1.3588628831636744,,4991
Madhya Pradesh,Narmadapuram,5766,912,41,46638,57268,2607,15705,50,0.13656783468104228,51.08214676889376,3.9528222176516468,0.5790897771332962,0.05293830971043333,22.7518961,77.7288655,"(22.7518961, 77.7288655)",1.1821697677829797,,9154
Madhya Pradesh,Narsimhapur,4826,1445,92,40691,32774,4235,26248,55,0.23042576941476633,28.14038727524205,3.372125090838047,0.49401745380775774,0.09426402831259599,22.9473179,79.1923266,"(22.9473179, 79.1923266)",3.237744122225583,,5133
Madhya Pradesh,Neemuch,4183,764,17,34879,22132,5214,31762,50,0.15443703254497676,45.59346405228758,3.8414602749060744,0.5627752152697028,0.1300443956701751,24.4737663,74.8726497,"(24.4737663, 74.8726497)",2.8770456748427327,,4267
Madhya Pradesh,Niwari,117,16,9,1194,1101,154,1585,30,0.12030075187969924,70.23529411764706,4.265988399496877,0.6249687275299521,0.11415863602668644,25.2746327,78.7022678,"(25.2746327, 78.7022678)",3.983005742839661,,1318
Madhya Pradesh,Pandhurna,66,4,28,78,299,60,761,30,0.05714285714285716,15.6,2.8094026953624978,0.41157843463592,0.4316546762589928,21.5925296,78.5291706,"(21.5925296, 78.5291706)",3.25706749778051,,4031
Madhya Pradesh,Panna,6807,2404,128,53832,44207,4984,37841,35,0.26099229182499184,22.383367983367982,3.1520249997054055,0.46177271683176957,0.08473740585204957,24.7174633,80.1814145,"(24.7174633, 80.1814145)",4.463563224366854,,7135
Madhya Pradesh,Raisen,6215,1230,122,67598,49050,6174,36639,55,0.1652115513767629,54.913078797725426,4.023798320553818,0.589487799950479,0.08368915456874466,23.3327329,77.7823973,"(23.3327329, 77.7823973)",3.807276525090601,,8395
Madhya Pradesh,Rajgarh,6542,1594,35,83066,82163,7503,34777,50,0.1959193706981318,52.07899686520376,3.9717813107399063,0.5818672906126786,0.08284200066247102,24.0024566,76.7329334,"(24.0024566, 76.7329334)",2.9442068723992674,,6154
Madhya Pradesh,Ratlam,6427,1478,77,83610,51337,11051,68372,70,0.18697027197975968,56.53144016227181,4.052331583801434,0.5936679325608355,0.11674167036403203,23.3315103,75.0366677,"(23.3315103, 75.0366677)",0.6102701309258267,,4861
Madhya Pradesh,Rewa,9346,1463,29,119788,75171,9422,73712,80,0.1353501711536682,81.8224043715847,4.416698608987795,0.6470478236340157,0.0729194882788617,24.5362477,81.30369460000001,"(24.5362477, 81.30369460000001)",1.3625124144143275,,6314
Madhya Pradesh,Sagar,11572,1882,387,112844,79881,9874,78003,85,0.1398840493533522,59.92777482740308,4.109689143445866,0.6020708342352591,0.08046023843088683,23.838805,78.7378068,"(23.838805, 78.7378068)",1.8897774335431432,,10252
Madhya Pradesh,Satna,11198,1946,132,96656,76057,11697,75356,95,0.1480523432744979,49.643554185927066,3.924811960719156,0.5749862651230548,0.10795171382690072,24.6005075,80.8322428,"(24.6005075, 80.8322428)",1.0440072506552156,,7502
Madhya Pradesh,Sehore,5155,1308,55,54978,63024,4566,23303,60,0.2023827943679406,42,3.7612001156935624,0.551017075097472,0.07668150138550676,23.2032399,77.0844044,"(23.2032399, 77.0844044)",2.378933370412439,,6578
Madhya Pradesh,Seoni,5558,513,10,45852,39900,10764,63519,45,0.08450008235875472,89.20622568093385,4.502098445539674,0.6595589282557227,0.19011957539254995,22.0868691,79.5434841,"(22.0868691, 79.5434841)",0.7025283904489409,,8758
Madhya Pradesh,Shahdol,4410,828,59,45413,49159,6791,47986,55,0.15807560137457044,54.78045838359469,4.0214235998707535,0.5891399025760489,0.13008332535197778,23.300232,81.3568619,"(23.300232, 81.3568619)",1.3051974118798846,,6205
Madhya Pradesh,Shajapur,5937,1070,18,62880,63761,4315,26910,45,0.15270443841872416,58.71148459383753,4.089524373653555,0.5991166887154257,0.0642151318530865,23.4225728,76.2871419,"(23.4225728, 76.2871419)",1.4163769425667703,,6196
Madhya Pradesh,Sheopur,3765,3326,139,32840,23428,5300,33506,35,0.46904526865040197,9.870754433423505,2.3860761038234544,0.3495609473696747,0.13895807661047166,25.67282,76.6961305,"(25.67282, 76.6961305)",0.8774106580231207,,6606
Madhya Pradesh,Shivpuri,7127,4867,747,90683,75889,7316,61614,55,0.4057862264465566,18.628389482333606,2.9769769612309873,0.4361281206404453,0.0746530612244898,25.4320478,77.66438149999999,"(25.4320478, 77.66438149999999)",1.102520947837821,,10298
Madhya Pradesh,Sidhi,5606,671,15,77260,43947,5976,48117,45,0.10689819977696347,114.9702380952381,4.753333590042629,0.6963649609653599,0.07179499501423646,24.3956038,81.88252790000001,"(24.3956038, 81.88252790000001)",2.4099067948106496,,10536
Madhya Pradesh,Singrauli,5669,859,22,76133,32297,8741,47963,65,0.13158700980392157,88.52674418604651,4.494537398364876,0.6584512323153905,0.10298674521354934,24.1989544,82.6676209,"(24.1989544, 82.6676209)",0.3183839673758472,,5672
Madhya Pradesh,Tikamgarh,5674,1539,29,89448,71168,8041,43127,45,0.21336475807569666,58.08311688311688,4.0789452132640776,0.5975668381795622,0.08248025438506514,24.7456147,78.8320779,"(24.7456147, 78.8320779)",3.473627677230669e-05,,5048
Madhya Pradesh,Ujjain,12450,1763,95,86924,63027,10268,66440,100,0.12404137057623299,49.276643990929706,3.917540635092849,0.5739210134864905,0.10564546829504183,23.1764665,75.7885163,"(23.1764665, 75.7885163)",0.4650889015014408,,6091
Madhya Pradesh,Umaria,4360,906,34,19901,19360,3692,25933,35,0.17204709456893275,21.94156560088203,3.132950357013351,0.4589782752967791,0.15648046113418665,23.5309797,80.82947469999999,"(23.5309797, 80.82947469999999)",2.3380668786018384,,4076
Madhya Pradesh,Vidisha,7998,2206,170,67687,57203,8962,40335,60,0.2161897295178361,30.669234254644312,3.4553456813710954,0.5062092981587326,0.11692106979778212,23.5235719,77.81397179999999,"(23.5235719, 77.81397179999999)",2.679229826990107,,7371
Maharashtra,Ahilyanagar,9840,2560,157,165848,203569,8714,226966,150,0.20645161290322578,64.7590784849668,4.185997737343271,0.6132500687669998,0.0499189404398412,19.0948287,74.74797889999999,"(19.0948287, 74.74797889999999)",1.201387312794034,,17048
Maharashtra,Akola,3966,693,49,53986,131099,2889,59193,65,0.14874436574372185,77.78962536023054,4.366781330331081,0.6397349256131201,0.05079471130177931,20.7002159,77.0081678,"(20.7002159, 77.0081678)",1.0386285753317426,,5431
Maharashtra,Amravati,5783,1025,107,103569,234714,5974,90217,130,0.15055816686251466,100.94444444444444,4.624428002592506,0.6774802492840751,0.05453516395238443,20.9319821,77.7523039,"(20.9319821, 77.7523039)",0.8291171558262029,,12235
Maharashtra,Beed,7893,2590,270,114597,150790,9049,174020,75,0.24706667938567206,44.22886916248553,3.8117355812423215,0.5584205377048401,0.0731841451875096,18.990088,75.7531324,"(18.990088, 75.7531324)",5.591400242919553,,10693
Maharashtra,Bhandara,1842,55,6,31856,70348,1658,36236,50,0.028993147074327874,568.8571428571429,6.345385702850093,0.9296011280444827,0.04947038639415187,21.177658,79.6570127,"(21.177658, 79.6570127)",1.1197634515440762,,3890
Maharashtra,Buldhana,6812,1205,142,87702,167536,4522,132591,70,0.15030560059872766,72.72139303482587,4.300293028917526,0.6299943672152215,0.04903225806451613,20.5292147,76.1841701,"(20.5292147, 76.1841701)",3.3986655680430937,,9661
Maharashtra,Chandrapur,4014,375,86,65688,147946,3249,108822,80,0.0854408749145591,174.70212765957447,5.168790104735977,0.7572294793411138,0.04712930459253242,19.9615398,79.2961468,"(19.9615398, 79.2961468)",0.6192972799451483,,11443
Maharashtra,Chhatrapati Sambhajinagar,12899,5320,395,111578,206866,10460,167047,180,0.29200285416323624,20.96936666040218,3.0896490585072707,0.452634620581044,0.08571030572194134,19.875754,75.3393195,"(19.875754, 75.3393195)",6.000155035491032,,10100
Maharashtra,Dharashiv,3392,741,37,62809,92889,3254,108767,60,0.17928865231067026,84.64824797843666,4.4502487689676435,0.6519629332938323,0.04925526761927827,18.1853575,76.041814,"(18.1853575, 76.041814)",0.07954851150768108,,7569
Maharashtra,Dhule,7244,4842,519,72244,125610,3645,58263,70,0.40062882674168454,14.917200082593434,2.7674002907395994,0.40542506830856034,0.04803004348398999,20.9042201,74.7748979,"(20.9042201, 74.7748979)",0.9839078719458723,,8063
Maharashtra,Gadchiroli,2084,268,22,38590,102075,2371,50327,30,0.11394557823129248,143.45724907063197,4.972983609596526,0.72854376230451,0.057882915873248376,20.184871,79.9947956,"(20.184871, 79.9947956)",2.5734301378709685,,14412
Maharashtra,Gondia,2858,112,6,35541,63246,3509,63092,40,0.037710437710437694,314.5221238938053,5.754228802799466,0.8429964444408508,0.08985685385777573,21.4549477,80.19607119999999,"(21.4549477, 80.19607119999999)",1.7554556858928325,,5431
Maharashtra,Hingoli,6360,1457,373,45691,71382,2729,93825,35,0.1863886401432775,31.338134430727024,3.4762471663603467,0.5092713727013544,0.056359843869395514,19.7114963,77.1453846,"(19.7114963, 77.1453846)",6.350358624672488,,4827
Maharashtra,Jalgaon,10454,2579,227,148853,268531,7782,143294,100,0.19788229878001995,57.69496124031008,4.072353883972657,0.5966012062335224,0.049682065425572665,21.0076578,75.5626039,"(21.0076578, 75.5626039)",0.7849532777806603,,11765
Maharashtra,Jalna,4627,944,19,71820,120872,4102,75438,70,0.1694489319691258,76,4.343805421853684,0.6363689473355756,0.054028423534370346,19.8346659,75.88163449999999,"(19.8346659, 75.88163449999999)",0.7496103230497437,,7718
Maharashtra,Kolhapur,6423,985,72,118410,152674,5819,124115,140,0.1329643628509719,120.09127789046653,4.796544623939317,0.702695391885625,0.04684053771230782,16.706369,74.2481772,"(16.706369, 74.2481772)",1.3688547131660933,,7685
Maharashtra,Latur,5828,1631,148,74375,172366,5957,119670,85,0.21866201903740445,45.572916666666664,3.8410191847661443,0.5627105954166552,0.07415383466321437,18.4087934,76.5603828,"(18.4087934, 76.5603828)",0.4140831625546781,,7157
Maharashtra,Mumbai,10594,3881,77,119615,284744,7094,128389,1200,0.26811744386873926,30.812725399278722,3.4598663795281945,0.5068715819509536,0.05598611001499487,18.9581934,72.8320729,"(18.9581934, 72.8320729)",0.29605872090721674,,157
Maharashtra,Mumbai City,2314,449,166,28377,19194,4950,46925,600,0.16250452406804194,63.06,4.159820144181012,0.6094150426121365,0.14852376380220836,18.9745714,72.83189349999999,"(18.9745714, 72.83189349999999)",0.5795811078281818,,157
Maharashtra,Mumbai Suburban,12820,5025,790,99827,79290,19920,176698,600,0.2815914822079014,19.862116991643454,3.0379349301204948,0.44505848347363514,0.16634933360056117,19.0759559,72.8776378,"(19.0759559, 72.8776378)",0.5890693305545472,,446
Maharashtra,Nagpur,10093,1502,233,112851,238072,13044,145857,260,0.12953859422164726,75.08383233532935,4.331835789409723,0.6346153921786075,0.10360932833449832,21.1458004,79.0881546,"(21.1458004, 79.0881546)",4.8580458897961595e-05,,9892
Maharashtra,Nanded,9164,2447,336,124730,217810,7187,229602,80,0.21074842821462403,50.951797385620914,3.95031631532249,0.5787226616038325,0.054480813838899925,19.1485289,77.3191471,"(19.1485289, 77.3191471)",1.2276016018591271,,10502
Maharashtra,Nandurbar,7755,2663,238,67162,134230,2966,38678,40,0.2556152812440008,25.21096096096096,3.2661776805686267,0.4784961227631205,0.04229348771549573,21.3700584,74.2403389,"(21.3700584, 74.2403389)",0.6580888492065569,,5034
Maharashtra,Nashik,16262,5802,304,213100,363506,14785,231315,220,0.26296229151559103,36.72238497328968,3.630253684114512,0.5318333790686223,0.06487893069341688,19.9993217,73.79001880000001,"(19.9993217, 73.79001880000001)",0.20809885188397423,,15530
Maharashtra,Palghar,7343,3191,165,91196,66756,9003,113104,90,0.302923865578128,28.57017543859649,3.3867662668395653,0.4961623909895584,0.08985029940119761,19.6967136,72.769885,"(19.6967136, 72.769885)",1.4694117988300697,,5037
Maharashtra,Parbhani,5062,1011,199,77890,106136,4432,112397,60,0.16647455952576984,76.96640316205534,4.356278005207745,0.6381961849691139,0.05383671634901546,19.2608384,76.774776,"(19.2608384, 76.774776)",0.2802697456103237,,6511
Maharashtra,Pune,24088,6536,1139,283480,322282,32644,405834,650,0.21342737722048066,43.36545816123604,3.792461197321457,0.5555968340130141,0.10326294978252273,18.5246091,73.8786239,"(18.5246091, 73.8786239)",1.14249127268011,,15643
Maharashtra,Raigad,7071,1574,106,78629,92559,4057,82663,110,0.1820705610179294,49.9231746031746,3.930318116662861,0.5757929188106562,0.04906454460797949,18.6584525,72.8773176,"(18.6584525, 72.8773176)",3.2321200076364605,,7152
Maharashtra,Ratnagiri,2352,219,32,56842,82347,2652,50357,60,0.08518086347724618,258.3727272727273,5.558266128624558,0.8142878471233093,0.044575174384402054,16.990215,73.31202329999999,"(16.990215, 73.31202329999999)",8.024569883016065,,8208
Maharashtra,Sangli,5697,1802,133,94241,128772,3462,86422,110,0.24029870649419927,52.26899611758181,3.97535447557735,0.5823907604566134,0.03543355440923606,16.8523973,74.5814773,"(16.8523973, 74.5814773)",0.4557327630900077,,8572
Maharashtra,Satara,5148,717,156,103754,105815,3951,94272,90,0.1222506393861893,144.5041782729805,4.980204802852019,0.7296016695319806,0.0366831931368726,17.688671,74.005667,"(17.688671, 74.005667)",7.581049210876522,,10480
Maharashtra,Sindhudurg,1121,59,22,21284,27093,1069,26823,50,0.050000000000000044,354.73333333333335,5.87418138649325,0.860569538076988,0.04782141898541648,16.1143897,73.696103,"(16.1143897, 73.696103)",1.8677805788742,,5207
Maharashtra,Solapur,9537,2495,260,154623,179884,7735,257811,120,0.20736369680851063,61.94831730769231,4.142314029516602,0.6068503909578798,0.047641338022530316,17.6700736,75.9010467,"(17.6700736, 75.9010467)",0.9832094853371345,,14895
Maharashtra,Thane,29092,13629,967,202896,368377,36090,411163,420,0.3190234310994593,14.885986793837125,2.765437386902344,0.405137502239797,0.15101239816391687,19.2122949,72.97716609999999,"(19.2122949, 72.97716609999999)",1.079707468023833,,9558
Maharashtra,Wardha,1859,89,5,41487,84972,2320,28022,45,0.04568788501026699,460.96666666666664,6.135492738406647,0.8988517385428186,0.05295836376917458,20.745319,78.60219459999999,"(20.745319, 78.60219459999999)",3.8990644585906127,,6309
Maharashtra,Washim,3069,304,45,44971,94488,1590,53279,40,0.090127482952861,147.44590163934427,5.000220593144899,0.7325339895053126,0.03414801769683433,20.111238,77.13030789999999,"(20.111238, 77.13030789999999)",1.4463567652892164,,5150
Maharashtra,Yavatmal,6054,1339,201,92600,234587,5104,191008,50,0.1811172730961721,69.1044776119403,4.249986666636029,0.6226244683131438,0.05223888234993092,20.3899385,78.1306846,"(20.3899385, 78.1306846)",1.143793224920857,,13582
Manipur,Bishnupur,516,559,42,19678,10631,5183,36872,25,0.52,35.13928571428571,3.5873805205605103,0.5255524462665808,0.20847075858740247,24.6303603,93.7598288,"(24.6303603, 93.7598288)",2.562216138179168,,496
Manipur,Chandel,244,510,5,4719,3964,1247,7742,18,0.676392572944297,9.234833659491194,2.3257969668552643,0.34073003364003196,0.2089827383945031,24.3320104,94.00072540000001,"(24.3320104, 94.00072540000001)",8.238208301964827,,3313
Manipur,Churachandpur,1256,3274,108,11461,7351,2734,16539,40,0.7227373068432671,3.4995419847328244,1.5039756104257356,0.22033293001797888,0.19258946182023104,24.1952329,93.66232389999999,"(24.1952329, 93.66232389999999)",3.5966757526903637,,4570
Manipur,Imphal East,559,564,9,36938,22336,7534,48486,85,0.5022261798753339,65.37699115044248,4.195350477612232,0.6146202483449612,0.1694061565444202,24.8027256,94.028678,"(24.8027256, 94.028678)",3.813529119015898,,709
Manipur,Imphal West,645,559,32,36009,25302,7316,52034,110,0.4642857142857143,64.30178571428571,4.179019382222199,0.6122277374074531,0.16885934542768777,24.7827837,93.88589549999999,"(24.7827837, 93.88589549999999)",1.9027938099028425,,519
Manipur,Jiribam,53,91,1,452,1514,305,1692,15,0.6319444444444444,4.913043478260869,1.7771606698069022,0.2603546325996779,0.4023746701846966,24.807552,93.1135292,"(24.807552, 93.1135292)",2.770124417654676,,469
Manipur,Kakching,39,69,1,1363,684,600,2725,22,0.6388888888888888,19.47142857142857,3.0190301857788127,0.4422889321038064,0.3054989816700611,24.4975384,93.9863211,"(24.4975384, 93.9863211)",3.0436743853552266,,127
Manipur,Pherzawl,1,10,0,2,0,14,162,12,0.9090909090909091,0.18181818181818182,0.16705408466316624,0.02447347928394111,0.8235294117647058,24.2620677,93.1887296,"(24.2620677, 93.1887296)",5.781621220555811,,1200
Manipur,Senapati,764,721,16,12619,9977,4776,20734,28,0.4855218855218856,17.477839335180054,2.9165721402859797,0.4272787941661566,0.2745458726143941,25.2729769,94.0266087,"(25.2729769, 94.0266087)",4.719772235809332,,3271
Manipur,Tamenglong,297,634,29,4067,3787,2211,8220,14,0.6809881847475833,6.404724409448819,2.0021182302073233,0.293310990448254,0.3521261347348304,24.9897661,93.5011835,"(24.9897661, 93.5011835)",4.077893527580155,,4391
Manipur,Thoubal,423,638,6,32794,23249,7639,51605,45,0.6013195098963242,51.320813771518,3.95739426076495,0.5797595829787763,0.18892516199238266,24.6415766,93.9991818,"(24.6415766, 93.9991818)",1.760593897641062,,519
Manipur,Ukhrul,343,424,14,6363,7327,1903,13273,20,0.5528031290743155,14.971764705882354,2.7708224574297002,0.40592641687339936,0.230192330954397,25.0967563,94.3617273,"(25.0967563, 94.3617273)",5.858737296826648,,4544
Meghalaya,East Garo Hills,1012,3366,1674,975,1749,251,6094,41,0.7688442211055276,0.28957528957528955,0.25431293127716276,0.03725692950160048,0.2045639771801141,25.5671692,90.52578229999999,"(25.5671692, 90.52578229999999)",5.596470527572892,,2603
Meghalaya,East Jaintia Hills,983,2354,1796,2042,740,445,2949,43,0.7054240335630806,0.8670912951167729,0.624381762730292,0.09147213710015735,0.17885852090032153,25.3100768,92.49999179999999,"(25.3100768, 92.49999179999999)",6.666492419886448,,2115
Meghalaya,East Khasi Hills,4258,14606,9948,8982,12022,1876,14484,131,0.7742790500424088,0.6149106592729513,0.47927963580881516,0.07021462696846076,0.17275992264481074,25.3681768,91.7538817,"(25.3681768, 91.7538817)",3.7931023713782053,,2748
Meghalaya,North Garo Hills,457,1854,758,816,427,182,3650,60,0.8022501081782778,0.4398921832884097,0.36456823806842537,0.053409368827709885,0.18218218218218218,25.8270321,90.658333,"(25.8270321, 90.658333)",5.532402614680857,,1113
Meghalaya,Ri Bhoi,1338,4598,3372,2847,1677,866,7350,42,0.7745956873315364,0.6190476190476191,0.4818380868927384,0.0705894409080757,0.23317178244480344,25.9321374,92.0665197,"(25.9321374, 92.0665197)",5.384510895926138,,2378
Meghalaya,South Garo Hills,568,2427,1446,584,701,250,3754,30,0.8103505843071787,0.24052718286655683,0.21553643674039522,0.03157616008094901,0.2994011976047904,25.3300969,90.563609,"(25.3300969, 90.563609)",8.311856299261782,,1850
Meghalaya,South West Garo Hills,2417,1656,883,2485,2430,493,6689,38,0.40657991652344705,1.499698249849125,0.9161700245289666,0.13421921505892564,0.1654917757636791,25.4259627,89.9626799,"(25.4259627, 89.9626799)",5.07850077070402,,822
Meghalaya,South West Khasi Hills,789,1543,1114,1894,1538,643,4097,25,0.661663807890223,1.2266839378238341,0.8005134553580731,0.11727548898743938,0.25334909377462567,25.3258908,91.2506002,"(25.3258908, 91.2506002)",4.4493650986273225,,1341
Meghalaya,West Garo Hills,4545,6790,4540,8275,25195,1141,13829,89,0.5990295544772828,1.218524517744073,0.7968423432718486,0.11673766983879422,0.12116385260698737,25.7573475,90.2244662,"(25.7573475, 90.2244662)",10.446036356356828,,3714
Meghalaya,West Jaintia Hills,2382,5636,3798,4302,1875,898,6562,67,0.7029184335245697,0.7631718999467803,0.5671144028864306,0.08308244972668981,0.172659104018458,25.5488415,92.38136209999999,"(25.5488415, 92.38136209999999)",5.220208430826922,,1704
Meghalaya,West Khasi Hills,2410,8178,5310,3326,2728,1331,9213,67,0.7723838307517945,0.4066511798508375,0.3412118297344921,0.04998764719390287,0.28574495491627305,25.5624625,91.28910359999999,"(25.5624625, 91.28910359999999)",6.158665911443436,,5247
Mizoram,Aizawl,762,236,61,26633,11044,1533,11359,95,0.23647294589178358,112.37552742616033,4.730705560474406,0.6930499470643775,0.054425391415486205,23.7307175,92.71731059999999,"(23.7307175, 92.71731059999999)",0.3776116073889468,,3577
Mizoram,Champhai,805,269,91,11652,4316,576,5893,30,0.25046554934823095,43.15555555555556,3.787718752781497,0.5549020643015283,0.047101152996974406,23.4775158,93.3236697,"(23.4775158, 93.3236697)",1.0973983759801034,,3186
Mizoram,Hnahthial,2,0,0,10,7,4,43,18,0,10,2.3978952727983707,0.3512924595780965,0.26666666666666666,22.9664136,92.9267853,"(22.9664136, 92.9267853)",4.232944101783427,,1120
Mizoram,Khawzawl,5,7,24,6,2,8,27,16,0.5833333333333333,0.75,0.5596157879354227,0.08198390012802677,0.5333333333333333,23.5196404,93.1871877,"(23.5196404, 93.1871877)",4.510740937994338,,660
Mizoram,Kolasib,189,51,35,8032,2899,678,3189,28,0.21250000000000002,154.46153846153845,5.046398359942084,0.7392990477878938,0.07783262541614051,24.2252057,92.6777587,"(24.2252057, 92.6777587)",1.213986781986215,,1382
Mizoram,Lawngtlai,1164,381,97,8990,4440,391,4004,22,0.24660194174757277,23.534031413612567,3.200061191021111,0.46881003492797035,0.04167554892347047,22.5320875,92.8990711,"(22.5320875, 92.8990711)",2.4773268017381884,,2557
Mizoram,Lunglei,541,116,69,10249,5040,1087,6236,45,0.1765601217656012,87.5982905982906,4.4841125639518955,0.656923990586707,0.09588074446502602,22.8889908,92.74554289999999,"(22.8889908, 92.74554289999999)",0.7964293879933169,,4536
Mizoram,Mamit,212,35,3,10550,3022,365,2080,20,0.1417004048582996,293.05555555555554,5.683768713961823,0.8326740178567318,0.03343715646757054,23.9283961,92.49072799999999,"(23.9283961, 92.49072799999999)",4.984706223337235,,3026
Mizoram,Saiha,374,181,102,4477,1279,215,1636,25,0.3261261261261261,24.5989010989011,3.2425494247400013,0.4750345753804061,0.04581291284892393,22.4889619,92.97697060000002,"(22.4889619, 92.97697060000002)",2.7264898848990873,,1400
Mizoram,Saitual,2,3,7,37,40,8,119,18,0.6,9.25,2.327277705584417,0.34094696235917055,0.17391304347826086,23.6922467,92.9654146,"(23.6922467, 92.9654146)",2.388597340586352,,1215
Mizoram,Serchhip,80,16,6,4895,2709,437,2018,20,0.16666666666666663,287.94117647058823,5.666223125770762,0.8301035833176166,0.08194262141383836,23.311308,92.8564098,"(23.311308, 92.8564098)",3.863297847788482,,1422
Nagaland,Chumukedima,37,97,50,245,406,254,1583,35,0.7238805970149254,2.5,1.252762968495368,0.18353019394275288,0.508,25.8040595,93.7540835,"(25.8040595, 93.7540835)",5.5147774278311985,,502
Nagaland,Dimapur,1118,1802,276,9331,15892,817,7398,120,0.6171232876712329,5.175263449805879,1.8205515455401358,0.26671141040915514,0.08050054192531284,25.9091406,93.72656049999999,"(25.9091406, 93.72656049999999)",6.922371435579086,,927
